log,config,excluded_feature,pattern,run,attribute,attribute_kind,metric,value
bpi_2013_CZ,ablate::org:group,org:group,even,1,resource country,categorical,accuracy,0.8701923489570618
bpi_2013_CZ,ablate::org:group,org:group,even,2,resource country,categorical,accuracy,0.853365421295166
bpi_2013_CZ,ablate::org:group,org:group,even,3,resource country,categorical,accuracy,0.8677884936332703
bpi_2013_CZ,ablate::org:group,org:group,even,4,resource country,categorical,accuracy,0.8653846383094788
bpi_2013_CZ,ablate::org:group,org:group,even,5,resource country,categorical,accuracy,0.8293269276618958
bpi_2013_CZ,ablate::org:group,org:group,even,6,resource country,categorical,accuracy,0.8822115659713745
bpi_2013_CZ,ablate::org:group,org:group,even,7,resource country,categorical,accuracy,0.8629807829856873
bpi_2013_CZ,ablate::org:group,org:group,even,8,resource country,categorical,accuracy,0.826923131942749
bpi_2013_CZ,ablate::org:group,org:group,even,9,resource country,categorical,accuracy,0.8677884936332703
bpi_2013_CZ,ablate::org:group,org:group,even,0,time:timestamp,numerical,mae,0.0206478126347064
bpi_2013_CZ,ablate::org:group,org:group,even,1,time:timestamp,numerical,mae,0.0161271505057811
bpi_2013_CZ,ablate::org:group,org:group,even,2,time:timestamp,numerical,mae,0.0091775609180331
bpi_2013_CZ,ablate::org:group,org:group,even,3,time:timestamp,numerical,mae,0.022344896569848
bpi_2013_CZ,ablate::org:group,org:group,even,4,time:timestamp,numerical,mae,0.0218878146260976
bpi_2013_CZ,ablate::org:group,org:group,even,5,time:timestamp,numerical,mae,0.0155193796381354
bpi_2013_CZ,ablate::org:group,org:group,even,6,time:timestamp,numerical,mae,0.0228134058415889
bpi_2013_CZ,ablate::org:group,org:group,even,7,time:timestamp,numerical,mae,0.0200010184198617
bpi_2013_CZ,ablate::org:group,org:group,even,8,time:timestamp,numerical,mae,0.0151798510923981
bpi_2013_CZ,ablate::org:group,org:group,even,9,time:timestamp,numerical,mae,0.0262003913521766
bpi_2013_CZ,ablate::org:group,org:group,odd,0,Activity,categorical,accuracy,0.7307692170143127
bpi_2013_CZ,ablate::org:group,org:group,odd,1,Activity,categorical,accuracy,0.665680468082428
bpi_2013_CZ,ablate::org:group,org:group,odd,2,Activity,categorical,accuracy,0.668639063835144
bpi_2013_CZ,ablate::org:group,org:group,odd,3,Activity,categorical,accuracy,0.6479290127754211
bpi_2013_CZ,ablate::org:group,org:group,odd,4,Activity,categorical,accuracy,0.7307692170143127
bpi_2013_CZ,ablate::org:group,org:group,odd,5,Activity,categorical,accuracy,0.7011834383010864
bpi_2013_CZ,ablate::org:group,org:group,odd,6,Activity,categorical,accuracy,0.6952663064002991
bpi_2013_CZ,ablate::org:group,org:group,odd,7,Activity,categorical,accuracy,0.7011834383010864
bpi_2013_CZ,ablate::org:group,org:group,odd,8,Activity,categorical,accuracy,0.6863905191421509
bpi_2013_CZ,ablate::org:group,org:group,odd,9,Activity,categorical,accuracy,0.668639063835144
bpi_2013_CZ,ablate::org:group,org:group,odd,0,concept:name,categorical,accuracy,0.8668639063835144
bpi_2013_CZ,ablate::org:group,org:group,odd,1,concept:name,categorical,accuracy,0.8520710468292236
bpi_2013_CZ,ablate::org:group,org:group,odd,2,concept:name,categorical,accuracy,0.8491124510765076
bpi_2013_CZ,ablate::org:group,org:group,odd,3,concept:name,categorical,accuracy,0.8165680766105652
bpi_2013_CZ,ablate::org:group,org:group,odd,4,concept:name,categorical,accuracy,0.8402367234230042
bpi_2013_CZ,ablate::org:group,org:group,odd,5,concept:name,categorical,accuracy,0.860946774482727
bpi_2013_CZ,ablate::org:group,org:group,odd,6,concept:name,categorical,accuracy,0.8402367234230042
bpi_2013_CZ,ablate::org:group,org:group,odd,7,concept:name,categorical,accuracy,0.8550295829772949
bpi_2013_CZ,ablate::org:group,org:group,odd,8,concept:name,categorical,accuracy,0.8402367234230042
bpi_2013_CZ,ablate::org:group,org:group,odd,9,concept:name,categorical,accuracy,0.8461538553237915
bpi_2013_CZ,ablate::org:group,org:group,odd,0,impact,categorical,accuracy,1.0
bpi_2013_CZ,ablate::org:group,org:group,odd,1,impact,categorical,accuracy,1.0
bpi_2013_CZ,ablate::org:group,org:group,odd,2,impact,categorical,accuracy,1.0
bpi_2013_CZ,ablate::org:group,org:group,odd,3,impact,categorical,accuracy,1.0
bpi_2013_CZ,ablate::org:group,org:group,odd,4,impact,categorical,accuracy,1.0
bpi_2013_CZ,ablate::org:group,org:group,odd,5,impact,categorical,accuracy,1.0
bpi_2013_CZ,ablate::org:group,org:group,odd,6,impact,categorical,accuracy,1.0
bpi_2013_CZ,ablate::org:group,org:group,odd,7,impact,categorical,accuracy,1.0
bpi_2013_CZ,ablate::org:group,org:group,odd,8,impact,categorical,accuracy,1.0
bpi_2013_CZ,ablate::org:group,org:group,odd,9,impact,categorical,accuracy,1.0
bpi_2013_CZ,ablate::org:group,org:group,odd,0,lifecycle:transition,categorical,accuracy,0.7337278127670288
bpi_2013_CZ,ablate::org:group,org:group,odd,1,lifecycle:transition,categorical,accuracy,0.7218934893608093
bpi_2013_CZ,ablate::org:group,org:group,odd,2,lifecycle:transition,categorical,accuracy,0.6952663064002991
bpi_2013_CZ,ablate::org:group,org:group,odd,3,lifecycle:transition,categorical,accuracy,0.6715976595878601
bpi_2013_CZ,ablate::org:group,org:group,odd,4,lifecycle:transition,categorical,accuracy,0.7248520851135254
bpi_2013_CZ,ablate::org:group,org:group,odd,5,lifecycle:transition,categorical,accuracy,0.7189348936080933
bpi_2013_CZ,ablate::org:group,org:group,odd,6,lifecycle:transition,categorical,accuracy,0.7189348936080933
bpi_2013_CZ,ablate::org:group,org:group,odd,7,lifecycle:transition,categorical,accuracy,0.6863905191421509
bpi_2013_CZ,ablate::org:group,org:group,odd,8,lifecycle:transition,categorical,accuracy,0.6775147914886475
bpi_2013_CZ,ablate::org:group,org:group,odd,9,lifecycle:transition,categorical,accuracy,0.7307692170143127
bpi_2013_CZ,ablate::org:group,org:group,odd,0,org:resource,categorical,accuracy,0.1596385538578033
bpi_2013_CZ,ablate::org:group,org:group,odd,1,org:resource,categorical,accuracy,0.1686746925115585
bpi_2013_CZ,ablate::org:group,org:group,odd,2,org:resource,categorical,accuracy,0.0993975847959518
bpi_2013_CZ,ablate::org:group,org:group,odd,3,org:resource,categorical,accuracy,0.1656626462936401
bpi_2013_CZ,ablate::org:group,org:group,odd,4,org:resource,categorical,accuracy,0.1626506000757217
bpi_2013_CZ,ablate::org:group,org:group,odd,5,org:resource,categorical,accuracy,0.1234939694404602
bpi_2013_CZ,ablate::org:group,org:group,odd,6,org:resource,categorical,accuracy,0.1746987849473953
bpi_2013_CZ,ablate::org:group,org:group,odd,7,org:resource,categorical,accuracy,0.1325301229953766
bpi_2013_CZ,ablate::org:group,org:group,odd,8,org:resource,categorical,accuracy,0.1716867387294769
bpi_2013_CZ,ablate::org:group,org:group,odd,9,org:resource,categorical,accuracy,0.114457830786705
bpi_2013_CZ,ablate::org:group,org:group,odd,0,org:role,categorical,accuracy,0.772020697593689
bpi_2013_CZ,ablate::org:group,org:group,odd,1,org:role,categorical,accuracy,0.7927460670471191
bpi_2013_CZ,ablate::org:group,org:group,odd,2,org:role,categorical,accuracy,0.7642486691474915
bpi_2013_CZ,ablate::org:group,org:group,odd,3,org:role,categorical,accuracy,0.756476640701294
bpi_2013_CZ,ablate::org:group,org:group,odd,4,org:role,categorical,accuracy,0.7642486691474915
bpi_2013_CZ,ablate::org:group,org:group,odd,5,org:role,categorical,accuracy,0.7590673565864563
bpi_2013_CZ,ablate::org:group,org:group,odd,6,org:role,categorical,accuracy,0.7694300413131714
bpi_2013_CZ,ablate::org:group,org:group,odd,7,org:role,categorical,accuracy,0.7694300413131714
bpi_2013_CZ,ablate::org:group,org:group,odd,8,org:role,categorical,accuracy,0.7979274392127991
bpi_2013_CZ,ablate::org:group,org:group,odd,9,org:role,categorical,accuracy,0.7435232996940613
bpi_2013_CZ,ablate::org:group,org:group,odd,0,organization country,categorical,accuracy,0.9674556255340576
bpi_2013_CZ,ablate::org:group,org:group,odd,1,organization country,categorical,accuracy,0.9674556255340576
bpi_2013_CZ,ablate::org:group,org:group,odd,2,organization country,categorical,accuracy,0.9733728170394896
bpi_2013_CZ,ablate::org:group,org:group,odd,3,organization country,categorical,accuracy,0.9792899489402772
bpi_2013_CZ,ablate::org:group,org:group,odd,4,organization country,categorical,accuracy,0.9674556255340576
bpi_2013_CZ,ablate::org:group,org:group,odd,5,organization country,categorical,accuracy,0.9733728170394896
bpi_2013_CZ,ablate::org:group,org:group,odd,6,organization country,categorical,accuracy,0.9733728170394896
bpi_2013_CZ,ablate::org:group,org:group,odd,7,organization country,categorical,accuracy,0.9674556255340576
bpi_2013_CZ,ablate::org:group,org:group,odd,8,organization country,categorical,accuracy,0.9644970297813416
bpi_2013_CZ,ablate::org:group,org:group,odd,9,organization country,categorical,accuracy,0.9733728170394896
bpi_2013_CZ,ablate::org:group,org:group,odd,0,organization involved,categorical,accuracy,0.4094955325126648
bpi_2013_CZ,ablate::org:group,org:group,odd,1,organization involved,categorical,accuracy,0.4065281748771667
bpi_2013_CZ,ablate::org:group,org:group,odd,2,organization involved,categorical,accuracy,0.2789317369461059
bpi_2013_CZ,ablate::org:group,org:group,odd,3,organization involved,categorical,accuracy,0.4302670657634735
bpi_2013_CZ,ablate::org:group,org:group,odd,4,organization involved,categorical,accuracy,0.3709198832511902
bpi_2013_CZ,ablate::org:group,org:group,odd,5,organization involved,categorical,accuracy,0.3709198832511902
bpi_2013_CZ,ablate::org:group,org:group,odd,6,organization involved,categorical,accuracy,0.4035608172416687
bpi_2013_CZ,ablate::org:group,org:group,odd,7,organization involved,categorical,accuracy,0.3056379854679107
bpi_2013_CZ,ablate::org:group,org:group,odd,8,organization involved,categorical,accuracy,0.3649851679801941
bpi_2013_CZ,ablate::org:group,org:group,odd,9,organization involved,categorical,accuracy,0.4302670657634735
bpi_2013_CZ,ablate::org:group,org:group,odd,0,product,categorical,accuracy,0.4467455744743347
bpi_2013_CZ,ablate::org:group,org:group,odd,1,product,categorical,accuracy,0.4674556255340576
bpi_2013_CZ,ablate::org:group,org:group,odd,2,product,categorical,accuracy,0.334319531917572
bpi_2013_CZ,ablate::org:group,org:group,odd,3,product,categorical,accuracy,0.4585798978805542
bpi_2013_CZ,ablate::org:group,org:group,odd,4,product,categorical,accuracy,0.4201183617115021
bpi_2013_CZ,ablate::org:group,org:group,odd,5,product,categorical,accuracy,0.417159765958786
bpi_2013_CZ,ablate::org:group,org:group,odd,6,product,categorical,accuracy,0.4319526553153991
bpi_2013_CZ,ablate::org:group,org:group,odd,7,product,categorical,accuracy,0.3017751574516296
bpi_2013_CZ,ablate::org:group,org:group,odd,8,product,categorical,accuracy,0.3875739574432373
bpi_2013_CZ,ablate::org:group,org:group,odd,9,product,categorical,accuracy,0.3668639063835144
bpi_2013_CZ,ablate::org:group,org:group,odd,0,resource country,categorical,accuracy,0.8431952595710754
bpi_2013_CZ,ablate::org:group,org:group,odd,1,resource country,categorical,accuracy,0.8698225021362305
bpi_2013_CZ,ablate::org:group,org:group,odd,2,resource country,categorical,accuracy,0.857988178730011
bpi_2013_CZ,ablate::org:group,org:group,odd,3,resource country,categorical,accuracy,0.8520710468292236
bpi_2013_CZ,ablate::org:group,org:group,odd,4,resource country,categorical,accuracy,0.8520710468292236
bpi_2013_CZ,ablate::org:group,org:group,odd,5,resource country,categorical,accuracy,0.8402367234230042
bpi_2013_CZ,ablate::org:group,org:group,odd,6,resource country,categorical,accuracy,0.8668639063835144
bpi_2013_CZ,ablate::org:group,org:group,odd,7,resource country,categorical,accuracy,0.8668639063835144
bpi_2013_CZ,ablate::org:group,org:group,odd,8,resource country,categorical,accuracy,0.8550295829772949
bpi_2013_CZ,ablate::org:group,org:group,odd,9,resource country,categorical,accuracy,0.857988178730011
bpi_2013_CZ,ablate::org:group,org:group,odd,0,time:timestamp,numerical,mae,0.0191487204283475
bpi_2013_CZ,ablate::org:group,org:group,odd,1,time:timestamp,numerical,mae,0.017193267121911
bpi_2013_CZ,ablate::org:group,org:group,odd,2,time:timestamp,numerical,mae,0.0096797887235879
bpi_2013_CZ,ablate::org:group,org:group,odd,3,time:timestamp,numerical,mae,0.0209797006100416
bpi_2013_CZ,ablate::org:group,org:group,odd,4,time:timestamp,numerical,mae,0.0199519246816635
bpi_2013_CZ,ablate::org:group,org:group,odd,5,time:timestamp,numerical,mae,0.0145961167290806
bpi_2013_CZ,ablate::org:group,org:group,odd,6,time:timestamp,numerical,mae,0.021252553910017
bpi_2013_CZ,ablate::org:group,org:group,odd,7,time:timestamp,numerical,mae,0.0176995042711496
bpi_2013_CZ,ablate::org:group,org:group,odd,8,time:timestamp,numerical,mae,0.0118508590385317
bpi_2013_CZ,ablate::org:group,org:group,odd,9,time:timestamp,numerical,mae,0.0274800471961498
bpi_2013_CZ,ablate::org:group,org:group,random,0,Activity,categorical,accuracy,0.6631854176521301
bpi_2013_CZ,ablate::org:group,org:group,random,1,Activity,categorical,accuracy,0.6266318559646606
bpi_2013_CZ,ablate::org:group,org:group,random,2,Activity,categorical,accuracy,0.6057441234588623
bpi_2013_CZ,ablate::org:group,org:group,random,3,Activity,categorical,accuracy,0.6240208745002747
bpi_2013_CZ,ablate::org:group,org:group,random,4,Activity,categorical,accuracy,0.6214099526405334
bpi_2013_CZ,ablate::org:group,org:group,random,5,Activity,categorical,accuracy,0.6344647407531738
bpi_2013_CZ,ablate::org:group,org:group,random,6,Activity,categorical,accuracy,0.647519588470459
bpi_2013_CZ,ablate::org:group,org:group,random,7,Activity,categorical,accuracy,0.6135770082473755
bpi_2013_CZ,ablate::org:group,org:group,random,8,Activity,categorical,accuracy,0.6422976851463318
bpi_2013_CZ,ablate::org:group,org:group,random,9,Activity,categorical,accuracy,0.6318538188934326
bpi_2013_CZ,ablate::org:group,org:group,random,0,concept:name,categorical,accuracy,0.7336814999580383
bpi_2013_CZ,ablate::org:group,org:group,random,1,concept:name,categorical,accuracy,0.7467362880706787
bpi_2013_CZ,ablate::org:group,org:group,random,2,concept:name,categorical,accuracy,0.7467362880706787
bpi_2013_CZ,ablate::org:group,org:group,random,3,concept:name,categorical,accuracy,0.770235002040863
bpi_2013_CZ,ablate::org:group,org:group,random,4,concept:name,categorical,accuracy,0.7441253662109375
bpi_2013_CZ,ablate::org:group,org:group,random,5,concept:name,categorical,accuracy,0.7493472695350647
bpi_2013_CZ,ablate::org:group,org:group,random,6,concept:name,categorical,accuracy,0.7545691728591919
bpi_2013_CZ,ablate::org:group,org:group,random,7,concept:name,categorical,accuracy,0.7336814999580383
bpi_2013_CZ,ablate::org:group,org:group,random,8,concept:name,categorical,accuracy,0.7389034032821655
bpi_2013_CZ,ablate::org:group,org:group,random,9,concept:name,categorical,accuracy,0.7362924218177795
bpi_2013_CZ,ablate::org:group,org:group,random,0,impact,categorical,accuracy,0.9738903641700744
bpi_2013_CZ,ablate::org:group,org:group,random,1,impact,categorical,accuracy,0.9451697468757628
bpi_2013_CZ,ablate::org:group,org:group,random,2,impact,categorical,accuracy,0.9451697468757628
bpi_2013_CZ,ablate::org:group,org:group,random,3,impact,categorical,accuracy,0.939947783946991
bpi_2013_CZ,ablate::org:group,org:group,random,4,impact,categorical,accuracy,0.9164491295814514
bpi_2013_CZ,ablate::org:group,org:group,random,5,impact,categorical,accuracy,0.953002631664276
bpi_2013_CZ,ablate::org:group,org:group,random,6,impact,categorical,accuracy,0.95039165019989
bpi_2013_CZ,ablate::org:group,org:group,random,7,impact,categorical,accuracy,0.9634464979171752
bpi_2013_CZ,ablate::org:group,org:group,random,8,impact,categorical,accuracy,0.9268929362297058
bpi_2013_CZ,ablate::org:group,org:group,random,9,impact,categorical,accuracy,0.9712793827056884
bpi_2013_CZ,ablate::org:group,org:group,random,0,lifecycle:transition,categorical,accuracy,0.6762402057647705
bpi_2013_CZ,ablate::org:group,org:group,random,1,lifecycle:transition,categorical,accuracy,0.6344647407531738
bpi_2013_CZ,ablate::org:group,org:group,random,2,lifecycle:transition,categorical,accuracy,0.652741551399231
bpi_2013_CZ,ablate::org:group,org:group,random,3,lifecycle:transition,categorical,accuracy,0.652741551399231
bpi_2013_CZ,ablate::org:group,org:group,random,4,lifecycle:transition,categorical,accuracy,0.6292428374290466
bpi_2013_CZ,ablate::org:group,org:group,random,5,lifecycle:transition,categorical,accuracy,0.6657963395118713
bpi_2013_CZ,ablate::org:group,org:group,random,6,lifecycle:transition,categorical,accuracy,0.6605744361877441
bpi_2013_CZ,ablate::org:group,org:group,random,7,lifecycle:transition,categorical,accuracy,0.650130569934845
bpi_2013_CZ,ablate::org:group,org:group,random,8,lifecycle:transition,categorical,accuracy,0.6266318559646606
bpi_2013_CZ,ablate::org:group,org:group,random,9,lifecycle:transition,categorical,accuracy,0.6605744361877441
bpi_2013_CZ,ablate::org:group,org:group,random,0,org:resource,categorical,accuracy,0.1291208863258361
bpi_2013_CZ,ablate::org:group,org:group,random,1,org:resource,categorical,accuracy,0.1153846159577369
bpi_2013_CZ,ablate::org:group,org:group,random,2,org:resource,categorical,accuracy,0.0824175849556922
bpi_2013_CZ,ablate::org:group,org:group,random,3,org:resource,categorical,accuracy,0.1373626440763473
bpi_2013_CZ,ablate::org:group,org:group,random,4,org:resource,categorical,accuracy,0.1208791211247444
bpi_2013_CZ,ablate::org:group,org:group,random,5,org:resource,categorical,accuracy,0.1098901107907295
bpi_2013_CZ,ablate::org:group,org:group,random,6,org:resource,categorical,accuracy,0.1236263737082481
bpi_2013_CZ,ablate::org:group,org:group,random,7,org:resource,categorical,accuracy,0.1071428582072258
bpi_2013_CZ,ablate::org:group,org:group,random,8,org:resource,categorical,accuracy,0.1236263737082481
bpi_2013_CZ,ablate::org:group,org:group,random,9,org:resource,categorical,accuracy,0.0769230797886848
bpi_2013_CZ,ablate::org:group,org:group,random,0,org:role,categorical,accuracy,0.7386091351509094
bpi_2013_CZ,ablate::org:group,org:group,random,1,org:role,categorical,accuracy,0.71702641248703
bpi_2013_CZ,ablate::org:group,org:group,random,2,org:role,categorical,accuracy,0.6834532618522644
bpi_2013_CZ,ablate::org:group,org:group,random,3,org:role,categorical,accuracy,0.6906474828720093
bpi_2013_CZ,ablate::org:group,org:group,random,4,org:role,categorical,accuracy,0.6786571145057678
bpi_2013_CZ,ablate::org:group,org:group,random,5,org:role,categorical,accuracy,0.688249409198761
bpi_2013_CZ,ablate::org:group,org:group,random,6,org:role,categorical,accuracy,0.6930455565452576
bpi_2013_CZ,ablate::org:group,org:group,random,7,org:role,categorical,accuracy,0.6738609075546265
bpi_2013_CZ,ablate::org:group,org:group,random,8,org:role,categorical,accuracy,0.7194244861602783
bpi_2013_CZ,ablate::org:group,org:group,random,9,org:role,categorical,accuracy,0.6474820375442505
bpi_2013_CZ,ablate::org:group,org:group,random,0,organization country,categorical,accuracy,0.9138381481170654
bpi_2013_CZ,ablate::org:group,org:group,random,1,organization country,categorical,accuracy,0.9216710329055786
bpi_2013_CZ,ablate::org:group,org:group,random,2,organization country,categorical,accuracy,0.9216710329055786
bpi_2013_CZ,ablate::org:group,org:group,random,3,organization country,categorical,accuracy,0.9268929362297058
bpi_2013_CZ,ablate::org:group,org:group,random,4,organization country,categorical,accuracy,0.9112271666526794
bpi_2013_CZ,ablate::org:group,org:group,random,5,organization country,categorical,accuracy,0.8877284526824951
bpi_2013_CZ,ablate::org:group,org:group,random,6,organization country,categorical,accuracy,0.9216710329055786
bpi_2013_CZ,ablate::org:group,org:group,random,7,organization country,categorical,accuracy,0.9164491295814514
bpi_2013_CZ,ablate::org:group,org:group,random,8,organization country,categorical,accuracy,0.8825065493583679
bpi_2013_CZ,ablate::org:group,org:group,random,9,organization country,categorical,accuracy,0.8825065493583679
bpi_2013_CZ,ablate::org:group,org:group,random,0,organization involved,categorical,accuracy,0.3050397932529449
bpi_2013_CZ,ablate::org:group,org:group,random,1,organization involved,categorical,accuracy,0.3156498670578003
bpi_2013_CZ,ablate::org:group,org:group,random,2,organization involved,categorical,accuracy,0.2281167060136795
bpi_2013_CZ,ablate::org:group,org:group,random,3,organization involved,categorical,accuracy,0.3236074149608612
bpi_2013_CZ,ablate::org:group,org:group,random,4,organization involved,categorical,accuracy,0.2599469423294067
bpi_2013_CZ,ablate::org:group,org:group,random,5,organization involved,categorical,accuracy,0.3289124667644501
bpi_2013_CZ,ablate::org:group,org:group,random,6,organization involved,categorical,accuracy,0.3315649926662445
bpi_2013_CZ,ablate::org:group,org:group,random,7,organization involved,categorical,accuracy,0.2572944164276123
bpi_2013_CZ,ablate::org:group,org:group,random,8,organization involved,categorical,accuracy,0.2917771935462951
bpi_2013_CZ,ablate::org:group,org:group,random,9,organization involved,categorical,accuracy,0.3395225405693054
bpi_2013_CZ,ablate::org:group,org:group,random,0,product,categorical,accuracy,0.3759791254997253
bpi_2013_CZ,ablate::org:group,org:group,random,1,product,categorical,accuracy,0.3968668580055237
bpi_2013_CZ,ablate::org:group,org:group,random,2,product,categorical,accuracy,0.2819843292236328
bpi_2013_CZ,ablate::org:group,org:group,random,3,product,categorical,accuracy,0.3629242777824402
bpi_2013_CZ,ablate::org:group,org:group,random,4,product,categorical,accuracy,0.3577023446559906
bpi_2013_CZ,ablate::org:group,org:group,random,5,product,categorical,accuracy,0.3237597942352295
bpi_2013_CZ,ablate::org:group,org:group,random,6,product,categorical,accuracy,0.3968668580055237
bpi_2013_CZ,ablate::org:group,org:group,random,7,product,categorical,accuracy,0.2637075781822204
bpi_2013_CZ,ablate::org:group,org:group,random,8,product,categorical,accuracy,0.3237597942352295
bpi_2013_CZ,ablate::org:group,org:group,random,9,product,categorical,accuracy,0.3185378611087799
bpi_2013_CZ,ablate::org:group,org:group,random,0,resource country,categorical,accuracy,0.8172323703765869
bpi_2013_CZ,ablate::org:group,org:group,random,1,resource country,categorical,accuracy,0.8198433518409729
bpi_2013_CZ,ablate::org:group,org:group,random,2,resource country,categorical,accuracy,0.7336814999580383
bpi_2013_CZ,ablate::org:group,org:group,random,3,resource country,categorical,accuracy,0.8224543333053589
bpi_2013_CZ,ablate::org:group,org:group,random,4,resource country,categorical,accuracy,0.8328981995582581
bpi_2013_CZ,ablate::org:group,org:group,random,5,resource country,categorical,accuracy,0.7989556193351746
bpi_2013_CZ,ablate::org:group,org:group,random,6,resource country,categorical,accuracy,0.8146214485168457
bpi_2013_CZ,ablate::org:group,org:group,random,7,resource country,categorical,accuracy,0.8067885041236877
bpi_2013_CZ,ablate::org:group,org:group,random,8,resource country,categorical,accuracy,0.7885117530822754
bpi_2013_CZ,ablate::org:group,org:group,random,9,resource country,categorical,accuracy,0.7832898497581482
bpi_2013_CZ,ablate::org:group,org:group,random,0,time:timestamp,numerical,mae,0.0192241296172142
bpi_2013_CZ,ablate::org:group,org:group,random,1,time:timestamp,numerical,mae,0.0151091245934367
bpi_2013_CZ,ablate::org:group,org:group,random,2,time:timestamp,numerical,mae,0.0136336162686347
bpi_2013_CZ,ablate::org:group,org:group,random,3,time:timestamp,numerical,mae,0.0218795202672481
bpi_2013_CZ,ablate::org:group,org:group,random,4,time:timestamp,numerical,mae,0.0249077826738357
bpi_2013_CZ,ablate::org:group,org:group,random,5,time:timestamp,numerical,mae,0.0152569189667701
bpi_2013_CZ,ablate::org:group,org:group,random,6,time:timestamp,numerical,mae,0.0258076433092355
bpi_2013_CZ,ablate::org:group,org:group,random,7,time:timestamp,numerical,mae,0.0185876432806253
bpi_2013_CZ,ablate::org:group,org:group,random,8,time:timestamp,numerical,mae,0.0167133603245019
bpi_2013_CZ,ablate::org:group,org:group,random,9,time:timestamp,numerical,mae,0.0231959018856287
bpi_2013_CZ,ablate::org:group,org:group,window,0,Activity,categorical,accuracy,0.6724891066551208
bpi_2013_CZ,ablate::org:group,org:group,window,1,Activity,categorical,accuracy,0.5938864946365356
bpi_2013_CZ,ablate::org:group,org:group,window,2,Activity,categorical,accuracy,0.6834061145782471
bpi_2013_CZ,ablate::org:group,org:group,window,3,Activity,categorical,accuracy,0.6572052240371704
bpi_2013_CZ,ablate::org:group,org:group,window,4,Activity,categorical,accuracy,0.6855895519256592
bpi_2013_CZ,ablate::org:group,org:group,window,5,Activity,categorical,accuracy,0.6899563670158386
bpi_2013_CZ,ablate::org:group,org:group,window,6,Activity,categorical,accuracy,0.6943231821060181
bpi_2013_CZ,ablate::org:group,org:group,window,7,Activity,categorical,accuracy,0.6834061145782471
bpi_2013_CZ,ablate::org:group,org:group,window,8,Activity,categorical,accuracy,0.6746724843978882
bpi_2013_CZ,ablate::org:group,org:group,window,9,Activity,categorical,accuracy,0.6768559217453003
bpi_2013_CZ,ablate::org:group,org:group,window,0,concept:name,categorical,accuracy,0.7358078956604004
bpi_2013_CZ,ablate::org:group,org:group,window,1,concept:name,categorical,accuracy,0.7685589790344238
bpi_2013_CZ,ablate::org:group,org:group,window,2,concept:name,categorical,accuracy,0.7991266250610352
bpi_2013_CZ,ablate::org:group,org:group,window,3,concept:name,categorical,accuracy,0.7707423567771912
bpi_2013_CZ,ablate::org:group,org:group,window,4,concept:name,categorical,accuracy,0.7772926092147827
bpi_2013_CZ,ablate::org:group,org:group,window,5,concept:name,categorical,accuracy,0.7751091718673706
bpi_2013_CZ,ablate::org:group,org:group,window,6,concept:name,categorical,accuracy,0.7816594243049622
bpi_2013_CZ,ablate::org:group,org:group,window,7,concept:name,categorical,accuracy,0.7620087265968323
bpi_2013_CZ,ablate::org:group,org:group,window,8,concept:name,categorical,accuracy,0.7947598099708557
bpi_2013_CZ,ablate::org:group,org:group,window,9,concept:name,categorical,accuracy,0.7816594243049622
bpi_2013_CZ,ablate::org:group,org:group,window,0,impact,categorical,accuracy,1.0
bpi_2013_CZ,ablate::org:group,org:group,window,1,impact,categorical,accuracy,1.0
bpi_2013_CZ,ablate::org:group,org:group,window,2,impact,categorical,accuracy,1.0
bpi_2013_CZ,ablate::org:group,org:group,window,3,impact,categorical,accuracy,1.0
bpi_2013_CZ,ablate::org:group,org:group,window,4,impact,categorical,accuracy,0.9956331849098206
bpi_2013_CZ,ablate::org:group,org:group,window,5,impact,categorical,accuracy,1.0
bpi_2013_CZ,ablate::org:group,org:group,window,6,impact,categorical,accuracy,1.0
bpi_2013_CZ,ablate::org:group,org:group,window,7,impact,categorical,accuracy,1.0
bpi_2013_CZ,ablate::org:group,org:group,window,8,impact,categorical,accuracy,1.0
bpi_2013_CZ,ablate::org:group,org:group,window,9,impact,categorical,accuracy,1.0
bpi_2013_CZ,ablate::org:group,org:group,window,0,lifecycle:transition,categorical,accuracy,0.6790392994880676
bpi_2013_CZ,ablate::org:group,org:group,window,1,lifecycle:transition,categorical,accuracy,0.6506550312042236
bpi_2013_CZ,ablate::org:group,org:group,window,2,lifecycle:transition,categorical,accuracy,0.7292576432228088
bpi_2013_CZ,ablate::org:group,org:group,window,3,lifecycle:transition,categorical,accuracy,0.6986899375915527
bpi_2013_CZ,ablate::org:group,org:group,window,4,lifecycle:transition,categorical,accuracy,0.6899563670158386
bpi_2013_CZ,ablate::org:group,org:group,window,5,lifecycle:transition,categorical,accuracy,0.7052401900291443
bpi_2013_CZ,ablate::org:group,org:group,window,6,lifecycle:transition,categorical,accuracy,0.6419214010238647
bpi_2013_CZ,ablate::org:group,org:group,window,7,lifecycle:transition,categorical,accuracy,0.6965065598487854
bpi_2013_CZ,ablate::org:group,org:group,window,8,lifecycle:transition,categorical,accuracy,0.6986899375915527
bpi_2013_CZ,ablate::org:group,org:group,window,9,lifecycle:transition,categorical,accuracy,0.6659388542175293
bpi_2013_CZ,ablate::org:group,org:group,window,0,org:resource,categorical,accuracy,0.1494252830743789
bpi_2013_CZ,ablate::org:group,org:group,window,1,org:resource,categorical,accuracy,0.1724137961864471
